patient_image,center,gt_normal,gt_tumor,normal,tumor
data/train/patch_patient_012_node_0_x_6144_y_24608.png,0,0,1,9.357929229736328e-05,0.9999064207077026
data/train/patch_patient_012_node_0_x_6752_y_27232.png,0,0,1,0.9946491690352559,0.005350830964744091
data/train/patch_patient_009_node_1_x_13184_y_39904.png,0,1,0,0.9999562771372439,4.372286275611259e-05
data/train/patch_patient_092_node_1_x_32160_y_18976.png,4,0,1,0.999999999666717,3.3328298454371463e-10
data/train/patch_patient_099_node_4_x_17216_y_5280.png,4,1,0,1.0,4.441591838465819e-22
data/train/patch_patient_099_node_4_x_23104_y_12352.png,4,1,0,0.988537753932178,0.01146224606782198
data/train/patch_patient_009_node_1_x_6592_y_28800.png,0,1,0,0.9999999999993004,6.995077260485427e-13
data/train/patch_patient_087_node_0_x_12928_y_3104.png,4,1,0,0.0,1.0
data/train/patch_patient_016_node_1_x_16224_y_29024.png,0,1,0,0.0,1.0
data/train/patch_patient_016_node_1_x_17312_y_21088.png,0,1,0,0.9998476867767749,0.00015231322322506458
data/train/patch_patient_004_node_4_x_6560_y_18752.png,0,1,0,1.0,3.070657608097362e-21
data/train/patch_patient_099_node_4_x_23680_y_9376.png,4,1,0,0.0,1.0
data/train/patch_patient_088_node_1_x_10272_y_6720.png,4,0,1,0.9999999999999716,2.84767157499987e-14
data/train/patch_patient_010_node_4_x_18560_y_17184.png,0,0,1,1.0,1.274080003558723e-25
data/train/patch_patient_016_node_1_x_15392_y_34464.png,0,1,0,0.9999999999998943,1.0569128038040443e-13
data/train/patch_patient_012_node_0_x_4640_y_26272.png,0,0,1,1.0,1.1228831206783538e-27
data/train/patch_patient_087_node_0_x_38464_y_12576.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_1856_y_12864.png,4,1,0,1.0,5.388192386190845e-26
data/train/patch_patient_087_node_0_x_2656_y_10176.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_13248_y_30208.png,0,1,0,1.0,1.1277276244279137e-23
data/train/patch_patient_087_node_0_x_15360_y_3104.png,4,1,0,1.0,0.0
data/train/patch_patient_012_node_0_x_20352_y_26080.png,0,1,0,1.0,0.0
data/train/patch_patient_087_node_0_x_4768_y_10464.png,4,1,0,1.0,7.876394405684323e-21
data/train/patch_patient_099_node_4_x_19680_y_2368.png,4,0,1,0.9999999999999999,1.4390821105587606e-16
data/train/patch_patient_012_node_0_x_5120_y_24832.png,0,0,1,0.0,1.0
data/train/patch_patient_004_node_4_x_11584_y_17792.png,0,1,0,0.0009940266609191895,0.9990059733390808
data/train/patch_patient_012_node_0_x_4480_y_24320.png,0,0,1,1.0,0.0
data/train/patch_patient_099_node_4_x_21344_y_2976.png,4,0,1,1.0,2.3824835013809658e-33
data/train/patch_patient_087_node_0_x_39808_y_12704.png,4,1,0,1.0,3.187979930173511e-19
data/train/patch_patient_009_node_1_x_12000_y_25504.png,0,1,0,0.9999997855866667,2.1441333331040369e-07
data/train/patch_patient_017_node_1_x_16288_y_13856.png,0,1,0,1.0,0.0
data/train/patch_patient_088_node_1_x_23040_y_4032.png,4,1,0,1.0,8.11766203166735e-33
data/train/patch_patient_087_node_0_x_5440_y_6368.png,4,1,0,1.0,1.1387760602094125e-25
data/train/patch_patient_009_node_1_x_17504_y_42048.png,0,1,0,1.0,2.082894055175365e-35
data/train/patch_patient_087_node_0_x_39456_y_12736.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_19232_y_2208.png,4,0,1,0.010896682739257812,0.9891033172607422
data/train/patch_patient_010_node_4_x_6336_y_18720.png,0,1,0,1.0,1.7015284078023244e-18
data/train/patch_patient_099_node_4_x_20928_y_4032.png,4,0,1,0.9999999999999623,3.779754084048438e-14
data/train/patch_patient_087_node_0_x_40704_y_2656.png,4,1,0,0.9999995808376525,4.191623474980588e-07
data/train/patch_patient_009_node_1_x_8096_y_33184.png,0,1,0,1.1920928955078125e-07,0.9999998807907104
data/train/patch_patient_099_node_4_x_23776_y_8032.png,4,1,0,0.9999999999998553,1.4466689836085261e-13
data/train/patch_patient_015_node_1_x_8128_y_36960.png,0,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_20992_y_1696.png,4,0,1,1.0,0.0
data/train/patch_patient_087_node_0_x_35424_y_5344.png,4,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_9504_y_37376.png,0,0,1,1.0,1.2023189110671312e-18
data/train/patch_patient_099_node_4_x_21536_y_17792.png,4,1,0,0.9999999979882819,2.0117181254164507e-09
data/train/patch_patient_087_node_0_x_29216_y_3936.png,4,1,0,0.0,1.0
data/train/patch_patient_089_node_3_x_35520_y_7200.png,4,1,0,0.9999999999999977,2.312967881595374e-15
data/train/patch_patient_099_node_4_x_19296_y_8704.png,4,1,0,1.0,2.865969128005354e-29
data/train/patch_patient_012_node_0_x_4416_y_26528.png,0,0,1,0.9584039747714996,0.041596025228500366
data/train/patch_patient_087_node_0_x_40480_y_3776.png,4,1,0,0.9131545573472977,0.08684544265270233
data/train/patch_patient_015_node_1_x_8000_y_37632.png,0,0,1,1.0,5.5993518296745675e-18
data/train/patch_patient_004_node_4_x_11360_y_27072.png,0,1,0,1.0,0.0
data/train/patch_patient_015_node_1_x_8192_y_37184.png,0,0,1,0.9999983947353712,1.6052646287789685e-06
data/train/patch_patient_099_node_4_x_19424_y_2432.png,4,0,1,0.9999999999999909,9.115777048680253e-15
data/train/patch_patient_012_node_0_x_4224_y_23840.png,0,0,1,1.0,4.3835290917099316e-18
data/train/patch_patient_015_node_1_x_8192_y_37600.png,0,0,1,0.9999999999999917,8.301086360450963e-15
data/train/patch_patient_004_node_4_x_16544_y_19680.png,0,1,0,1.0,6.1311682090789054e-37
data/train/patch_patient_089_node_3_x_33344_y_4192.png,4,1,0,0.9999999980406395,1.959360451664338e-09
data/train/patch_patient_096_node_0_x_22656_y_4896.png,4,0,1,0.9999999999998147,1.853164702855098e-13
data/train/patch_patient_099_node_4_x_19328_y_2848.png,4,0,1,1.0,5.700990820261408e-20
data/train/patch_patient_009_node_1_x_16576_y_38912.png,0,1,0,0.16000884771347046,0.8399911522865295
data/train/patch_patient_009_node_1_x_6464_y_30528.png,0,1,0,2.384185791015625e-07,0.9999997615814209
data/train/patch_patient_004_node_4_x_7104_y_19264.png,0,1,0,1.0,1.4643585646498528e-28
data/train/patch_patient_009_node_1_x_8480_y_25824.png,0,1,0,6.198883056640625e-06,0.9999938011169434
data/train/patch_patient_089_node_3_x_23136_y_8192.png,4,1,0,1.0,2.195804269330092e-23
data/train/patch_patient_015_node_1_x_8032_y_36864.png,0,0,1,1.0,1.006899090782741e-20
data/train/patch_patient_087_node_0_x_37824_y_2048.png,4,1,0,1.0,2.4002142673168975e-28
data/train/patch_patient_012_node_0_x_3488_y_24896.png,0,0,1,0.9999999999999687,3.126887515732778e-14
data/train/patch_patient_099_node_4_x_20384_y_4800.png,4,0,1,0.9947585561312735,0.005241443868726492
data/train/patch_patient_015_node_1_x_8736_y_36512.png,0,0,1,0.9999999999999993,6.230519191327273e-16
data/train/patch_patient_088_node_1_x_24736_y_8256.png,4,1,0,0.9999999999999999,7.561274522959477e-17
data/train/patch_patient_099_node_4_x_21024_y_2624.png,4,0,1,0.9999999999999882,1.1716861916734756e-14
data/train/patch_patient_016_node_1_x_13632_y_22336.png,0,1,0,1.0,6.827761528643385e-24
data/train/patch_patient_099_node_4_x_19488_y_4448.png,4,0,1,0.9999999999690081,3.099187226296429e-11
data/train/patch_patient_010_node_4_x_15008_y_16512.png,0,1,0,1.0,2.0885473626822508e-31
data/train/patch_patient_099_node_4_x_19136_y_5024.png,4,0,1,1.0,3.2733933077560295e-19
data/train/patch_patient_088_node_1_x_14784_y_7680.png,4,1,0,0.9999999999999778,2.219241398992728e-14
data/train/patch_patient_099_node_4_x_16064_y_13728.png,4,1,0,0.9999999997435608,2.564392309611918e-10
data/train/patch_patient_088_node_1_x_29376_y_13344.png,4,1,0,0.6634482443332672,0.3365517556667328
data/train/patch_patient_004_node_4_x_5536_y_24000.png,0,1,0,0.9999997090537533,2.9094624665049196e-07
data/train/patch_patient_015_node_1_x_10304_y_36832.png,0,0,1,1.0,2.070514589767439e-25
data/train/patch_patient_089_node_3_x_35776_y_5312.png,4,1,0,0.45110106468200684,0.5488989353179932
data/train/patch_patient_099_node_4_x_20576_y_2432.png,4,0,1,1.0,5.8236310645151494e-39
data/train/patch_patient_015_node_1_x_9056_y_37280.png,0,0,1,1.0,5.487426773984573e-26
data/train/patch_patient_087_node_0_x_5824_y_9120.png,4,1,0,1.0,3.18454344967769e-17
data/train/patch_patient_099_node_4_x_8736_y_14688.png,4,1,0,0.9927336117252707,0.007266388274729252
data/train/patch_patient_087_node_0_x_14048_y_14432.png,4,1,0,1.0,0.0
data/train/patch_patient_009_node_1_x_11488_y_32064.png,0,1,0,0.0,1.0
data/train/patch_patient_009_node_1_x_13824_y_35360.png,0,1,0,0.001448214054107666,0.9985517859458923
data/train/patch_patient_009_node_1_x_3904_y_26272.png,0,1,0,0.9999911067316134,8.893268386600539e-06
data/train/patch_patient_009_node_1_x_9568_y_46720.png,0,1,0,0.9914288902655244,0.008571109734475613
data/train/patch_patient_099_node_4_x_19328_y_4928.png,4,0,1,0.4154326319694519,0.5845673680305481
data/train/patch_patient_099_node_4_x_20480_y_3296.png,4,0,1,0.9999999999857424,1.4257585563559605e-11
data/train/patch_patient_099_node_4_x_20160_y_4672.png,4,0,1,1.0,8.147353456970347e-25
data/train/patch_patient_099_node_4_x_20992_y_2048.png,4,0,1,0.9999999999999999,1.3080518046211347e-16
data/train/patch_patient_012_node_0_x_5728_y_26880.png,0,0,1,1.0,2.5877102881578003e-26
data/train/patch_patient_009_node_1_x_8448_y_33536.png,0,1,0,0.9999999923082745,7.69172547876451e-09
data/train/patch_patient_099_node_4_x_19392_y_3680.png,4,0,1,0.999999999999999,9.615806008432884e-16
data/train/patch_patient_009_node_1_x_13472_y_32736.png,0,1,0,0.9999999999902368,9.763211072932876e-12
data/train/patch_patient_017_node_1_x_17120_y_27104.png,0,1,0,0.9998444371012738,0.00015556289872620255
data/train/patch_patient_004_node_4_x_3968_y_17920.png,0,1,0,1.0,7.934428104991336e-18
data/train/patch_patient_009_node_1_x_12352_y_23648.png,0,1,0,0.9999998840880906,1.1591190940407614e-07
data/train/patch_patient_099_node_4_x_9152_y_13856.png,4,1,0,0.9999870183755775,1.2981624422536697e-05
data/train/patch_patient_088_node_1_x_6176_y_1088.png,4,1,0,1.0,3.932629384707788e-23
data/train/patch_patient_099_node_4_x_20768_y_2720.png,4,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_16448_y_12512.png,4,1,0,1.0,5.089152204525842e-19
data/train/patch_patient_087_node_0_x_12800_y_5984.png,4,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_19424_y_2048.png,4,0,1,1.0,7.203682420144721e-26
data/train/patch_patient_010_node_4_x_18656_y_16672.png,0,0,1,0.9999998929213092,1.0707869080306409e-07
data/train/patch_patient_012_node_0_x_3680_y_23872.png,0,0,1,0.0,1.0
data/train/patch_patient_015_node_1_x_8672_y_37696.png,0,0,1,0.9999999941262252,5.8737747998804934e-09
data/train/patch_patient_087_node_0_x_13472_y_12288.png,4,1,0,0.995359028223902,0.004640971776098013
data/train/patch_patient_012_node_0_x_5440_y_24640.png,0,0,1,1.0,3.979025191142472e-26
data/train/patch_patient_099_node_4_x_7136_y_10720.png,4,1,0,0.054634273052215576,0.9453657269477844
data/train/patch_patient_004_node_4_x_12224_y_20800.png,0,1,0,1.0,6.5083306440164695e-34
data/train/patch_patient_092_node_1_x_30208_y_20832.png,4,1,0,0.9999954235063342,4.576493665808812e-06
data/train/patch_patient_015_node_1_x_10432_y_36672.png,0,0,1,1.0,2.1122504912124502e-36
data/train/patch_patient_099_node_4_x_22944_y_8640.png,4,1,0,1.0,4.016508410092114e-27
data/train/patch_patient_099_node_4_x_6144_y_19488.png,4,1,0,0.9999998705308712,1.2946912875122507e-07
data/train/patch_patient_004_node_4_x_3904_y_19360.png,0,1,0,1.0,1.9660672817441065e-18
data/train/patch_patient_009_node_1_x_19872_y_43712.png,0,1,0,0.0,1.0
data/train/patch_patient_009_node_1_x_12224_y_31904.png,0,1,0,0.0,1.0
data/train/patch_patient_087_node_0_x_17408_y_8576.png,4,1,0,0.9999997763055148,2.2369448515746626e-07
data/train/patch_patient_089_node_3_x_28064_y_1568.png,4,1,0,0.9999999999999996,4.0808400978420965e-16
data/train/patch_patient_096_node_0_x_33472_y_3232.png,4,0,1,0.9964275886304677,0.0035724113695323467
data/train/patch_patient_099_node_4_x_19040_y_2432.png,4,0,1,1.0,1.426646072407016e-25
data/train/patch_patient_004_node_4_x_6592_y_21248.png,0,1,0,1.0,8.246495045021008e-20
data/train/patch_patient_015_node_1_x_9824_y_36896.png,0,0,1,1.0,3.440642645582698e-27
data/train/patch_patient_088_node_1_x_10112_y_10816.png,4,1,0,0.9999999999999895,1.0588736003736433e-14
data/train/patch_patient_099_node_4_x_18720_y_3776.png,4,0,1,0.9999999999999987,1.3283067976097083e-15
data/train/patch_patient_012_node_0_x_3328_y_25568.png,0,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_3712_y_14624.png,4,1,0,1.0,7.870255414389246e-24
data/train/patch_patient_099_node_4_x_23104_y_17024.png,4,1,0,0.35352545976638794,0.6464745402336121
data/train/patch_patient_004_node_4_x_13632_y_28928.png,0,1,0,0.978129681199789,0.021870318800210953
data/train/patch_patient_087_node_0_x_16000_y_2464.png,4,1,0,0.0,1.0
data/train/patch_patient_087_node_0_x_31776_y_7840.png,4,1,0,0.2906135320663452,0.7093864679336548
data/train/patch_patient_015_node_1_x_8864_y_37376.png,0,0,1,1.0,4.1180754373958677e-23
data/train/patch_patient_010_node_4_x_13664_y_14912.png,0,1,0,1.0,1.9799935156691247e-31
data/train/patch_patient_099_node_4_x_20160_y_2912.png,4,0,1,1.0,5.540140752502919e-17
data/train/patch_patient_012_node_0_x_5824_y_26624.png,0,0,1,1.0,0.0
data/train/patch_patient_087_node_0_x_40640_y_13664.png,4,1,0,0.999999999757682,2.423180545108039e-10
data/train/patch_patient_012_node_0_x_3104_y_25792.png,0,0,1,1.0,5.157905687918857e-28
data/train/patch_patient_099_node_4_x_19008_y_4352.png,4,0,1,0.9999999999956293,4.370735544323434e-12
data/train/patch_patient_087_node_0_x_14464_y_11488.png,4,1,0,0.9999633039842593,3.669601574074477e-05
data/train/patch_patient_087_node_0_x_30368_y_6368.png,4,1,0,0.9999983996267474,1.600373252585996e-06
data/train/patch_patient_087_node_0_x_8256_y_7456.png,4,1,0,0.9999999999999994,5.072665915891231e-16
data/train/patch_patient_087_node_0_x_40640_y_12992.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20832_y_2432.png,4,0,1,1.0,1.0624765838895289e-18
data/train/patch_patient_015_node_1_x_8256_y_31744.png,0,1,0,0.9999999999999922,7.74655930087199e-15
data/train/patch_patient_009_node_1_x_7040_y_29184.png,0,1,0,1.0,2.0814166516309233e-35
data/train/patch_patient_099_node_4_x_23968_y_11936.png,4,1,0,0.9946458842605352,0.00535411573946476
data/train/patch_patient_088_node_1_x_20896_y_11296.png,4,1,0,1.0,2.638643491652376e-29
data/train/patch_patient_087_node_0_x_37792_y_14496.png,4,1,0,0.9999999922826017,7.717398275985943e-09
data/train/patch_patient_012_node_0_x_6112_y_26464.png,0,0,1,0.0,1.0
data/train/patch_patient_087_node_0_x_4768_y_10656.png,4,1,0,1.0,1.2151412268405049e-34
data/train/patch_patient_017_node_1_x_16512_y_31168.png,0,1,0,1.0,9.867402538008477e-25
data/train/patch_patient_015_node_1_x_9792_y_37216.png,0,0,1,0.9999999999998044,1.956525761716288e-13
data/train/patch_patient_099_node_4_x_18528_y_3840.png,4,0,1,0.9999999790085692,2.0991430815797685e-08
data/train/patch_patient_009_node_1_x_11680_y_27008.png,0,1,0,1.0,1.8196770100164093e-31
data/train/patch_patient_089_node_3_x_26304_y_2784.png,4,1,0,0.9999999530935568,4.6906443174066226e-08
data/train/patch_patient_012_node_0_x_4544_y_23936.png,0,0,1,0.9999999908027402,9.197259842608219e-09
data/train/patch_patient_088_node_1_x_12768_y_7808.png,4,1,0,1.0,6.625953554147935e-24
data/train/patch_patient_012_node_0_x_2976_y_24896.png,0,0,1,1.0,4.777691517607131e-22
data/train/patch_patient_012_node_0_x_5312_y_24384.png,0,0,1,0.9999999999999226,7.74137969439953e-14
data/train/patch_patient_015_node_1_x_7776_y_35520.png,0,1,0,4.76837158203125e-07,0.9999995231628418
data/train/patch_patient_004_node_4_x_5120_y_23488.png,0,1,0,0.7237554490566254,0.27624455094337463
data/train/patch_patient_009_node_1_x_13216_y_34976.png,0,1,0,0.8722391277551651,0.1277608722448349
data/train/patch_patient_015_node_1_x_8192_y_36992.png,0,0,1,1.0,8.152304368375045e-38
data/train/patch_patient_087_node_0_x_15264_y_2816.png,4,1,0,0.9999857546144995,1.4245385500544216e-05
data/train/patch_patient_015_node_1_x_12416_y_34432.png,0,1,0,1.0,4.676083143531496e-31
data/train/patch_patient_010_node_4_x_18368_y_16064.png,0,0,1,0.9999999999999999,5.710009901352319e-17
data/train/patch_patient_099_node_4_x_6976_y_10240.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20672_y_2240.png,4,0,1,0.9999999999998003,1.9970944386063505e-13
data/train/patch_patient_099_node_4_x_19328_y_2400.png,4,0,1,0.9999999999998295,1.7054349740145552e-13
data/train/patch_patient_015_node_1_x_9216_y_37088.png,0,0,1,1.0,1.4527290326663437e-37
data/train/patch_patient_087_node_0_x_15648_y_11296.png,4,1,0,0.9999999999458401,5.415991266577436e-11
data/train/patch_patient_010_node_4_x_13408_y_19648.png,0,1,0,1.0,4.2872010142459876e-17
data/train/patch_patient_009_node_1_x_9696_y_38976.png,0,1,0,1.0,3.685258508266328e-22
data/train/patch_patient_015_node_1_x_8096_y_37760.png,0,0,1,0.016952455043792725,0.9830475449562073
data/train/patch_patient_009_node_1_x_12544_y_35744.png,0,0,1,0.9999999999923962,7.603856780336038e-12
data/train/patch_patient_099_node_4_x_3648_y_5152.png,4,1,0,0.9999999991713256,8.28674351360803e-10
data/train/patch_patient_009_node_1_x_10816_y_41184.png,0,1,0,0.00043839216232299805,0.999561607837677
data/train/patch_patient_099_node_4_x_20160_y_8320.png,4,1,0,0.0020138025283813477,0.9979861974716187
data/train/patch_patient_099_node_4_x_21152_y_9376.png,4,1,0,0.9999999359511449,6.404885510846725e-08
data/train/patch_patient_087_node_0_x_38880_y_5120.png,4,1,0,0.00025981664657592773,0.9997401833534241
data/train/patch_patient_016_node_1_x_13408_y_30048.png,0,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_21856_y_9280.png,4,1,0,1.0,2.3437856599863395e-17
data/train/patch_patient_012_node_0_x_4576_y_23648.png,0,0,1,0.0,1.0
data/train/patch_patient_099_node_4_x_7808_y_19712.png,4,1,0,1.0,5.4178239751360786e-36
data/train/patch_patient_017_node_1_x_14048_y_32000.png,0,1,0,1.0,6.838782302321467e-18
data/train/patch_patient_012_node_0_x_5472_y_26496.png,0,0,1,0.9999999999956475,4.352508371080477e-12
data/train/patch_patient_016_node_1_x_7744_y_28672.png,0,1,0,0.0,1.0
data/train/patch_patient_004_node_4_x_5472_y_19392.png,0,1,0,1.0,5.032917291130017e-25
data/train/patch_patient_004_node_4_x_12512_y_26688.png,0,1,0,0.999999430818832,5.6918116797533e-07
data/train/patch_patient_092_node_1_x_31776_y_11584.png,4,1,0,0.9999999828166661,1.718333386691029e-08
data/train/patch_patient_087_node_0_x_9952_y_5504.png,4,1,0,1.0,2.5343062192544198e-23
data/train/patch_patient_099_node_4_x_22688_y_6816.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_18752_y_4000.png,4,0,1,0.9999999944026299,5.597370122956136e-09
data/train/patch_patient_012_node_0_x_4576_y_24352.png,0,0,1,0.9999953618171276,4.638182872440666e-06
data/train/patch_patient_099_node_4_x_26336_y_10720.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20512_y_5536.png,4,0,1,0.9999992496519781,7.503480219384073e-07
data/train/patch_patient_099_node_4_x_21024_y_3872.png,4,0,1,0.012552320957183838,0.9874476790428162
data/train/patch_patient_010_node_4_x_6336_y_17856.png,0,1,0,1.0,3.477232364643553e-34
data/train/patch_patient_015_node_1_x_8288_y_36640.png,0,0,1,0.9998444164812099,0.00015558351879008114
data/train/patch_patient_099_node_4_x_10112_y_14496.png,4,1,0,1.0,4.572100558949848e-32
data/train/patch_patient_099_node_4_x_20864_y_2944.png,4,0,1,0.9995759517769329,0.000424048223067075
data/train/patch_patient_087_node_0_x_3392_y_10688.png,4,1,0,0.999992179928995,7.820071004971396e-06
data/train/patch_patient_099_node_4_x_20384_y_2464.png,4,0,1,0.0014438033103942871,0.9985561966896057
data/train/patch_patient_099_node_4_x_12672_y_12768.png,4,1,0,0.9999999999816962,1.8303785570550346e-11
data/train/patch_patient_009_node_1_x_10592_y_41824.png,0,1,0,0.9999999979120269,2.0879731277290148e-09
data/train/patch_patient_088_node_1_x_9952_y_9376.png,4,1,0,1.0,2.9458767260692058e-22
