image,objects_detected,label
data/train/images/2008_001937.jpg,"[[14, 0.9973935, 62, 14, 311, 496]]","[[14, 1, 65, 21, 310, 479]]"
data/train/images/2008_002011.jpg,"[[14, 0.9996106, -19, 5, 461, 355], [17, 0.65273255, -29, 56, 576, 288]]","[[14, 1, 1, 1, 427, 359]]"
data/train/images/2008_002042.jpg,"[[14, 0.9457999, 88, 130, 49, 123], [14, 0.99842846, 285, 119, 41, 138], [14, 0.9933813, 144, 124, 71, 206]]","[[14, 1, 91, 133, 45, 117], [14, 1, 148, 127, 63, 201], [14, 1, 287, 119, 37, 144], [14, 1, 24, 121, 10, 18]]"
data/train/images/2008_002061.jpg,"[[14, 0.99959683, 186, 80, 141, 301], [16, 0.9939485, 184, 224, 120, 149], [14, 0.99415284, 456, -1, 41, 383]]","[[14, 1, 456, 3, 44, 372], [14, 1, 175, 81, 151, 294], [16, 1, 191, 226, 131, 149]]"
data/train/images/2008_002119.jpg,"[[17, 0.9847231, 82, 122, 375, 227], [8, 0.9977991, 3, 243, 206, 132], [19, 0.80648625, 180, 21, 40, 49], [15, 0.8490175, 385, 116, 24, 23], [15, 0.58494204, 368, 120, 20, 26]]","[[17, 1, 81, 125, 353, 218], [8, 1, 1, 234, 213, 141], [19, 1, 182, 21, 42, 51], [15, 1, 385, 117, 23, 29]]"
data/train/images/2008_002129.jpg,"[[1, 0.9973827, 3, 24, 427, 282], [14, 0.9844316, 178, 49, 245, 280]]","[[14, 1, 172, 51, 259, 282], [1, 1, 6, 1, 426, 318]]"
data/train/images/2008_002146.jpg,"[[14, 0.9995714, -3, 53, 246, 319], [14, 0.9953542, 209, 86, 213, 292], [14, 0.9998146, 370, 101, 128, 272]]","[[14, 1, 368, 109, 132, 266], [14, 1, 214, 88, 210, 287], [14, 1, 1, 60, 236, 315], [14, 1, 1, 14, 262, 259]]"
data/train/images/2008_002169.jpg,"[[14, 0.9974292, 131, 131, 176, 244], [14, 0.9977728, 226, 110, 142, 272]]","[[14, 1, 222, 113, 154, 262], [14, 1, 133, 130, 161, 245]]"
data/train/images/2008_002176.jpg,"[[14, 0.9952063, 8, 48, 320, 243], [14, 0.8255656, 162, 51, 228, 241], [14, 0.9987252, 257, 59, 201, 233], [14, 0.90382296, 0, 0, 48, 71]]","[[14, 1, 9, 43, 331, 251], [14, 1, 228, 59, 231, 235], [14, 1, 153, 49, 159, 245], [14, 1, 1, 1, 45, 59]]"
data/train/images/2008_002202.jpg,"[[13, 0.99970406, 26, 113, 258, 340], [6, 0.9949543, 249, 194, 71, 46]]","[[13, 1, 8, 137, 280, 319], [6, 1, 258, 201, 62, 41]]"
data/train/images/2008_002258.jpg,"[[6, 0.9978737, 131, 91, 321, 145]]","[[6, 1, 130, 95, 317, 146]]"
data/train/images/2008_002356.jpg,"[[14, 0.95061004, 181, 102, 15, 40], [14, 0.7916269, 200, 113, 15, 40], [14, 0.9923342, 207, 113, 17, 43], [14, 0.98117363, 219, 113, 14, 46], [14, 0.55796057, 256, 117, 9, 36], [14, 0.99439865, 227, 112, 18, 59], [14, 0.88637024, 255, 120, 14, 50], [14, 0.9908338, 263, 123, 20, 55], [14, 0.98011345, 275, 124, 18, 53], [14, 0.7997714, 284, 123, 12, 58], [14, 0.9992739, 320, 128, 20, 77], [14, 0.998613, 358, 147, 28, 74], [14, 0.8907918, 451, 158, 25, 71], [14, 0.896475, 468, 153, 28, 84]]","[[14, 1, 364, 150, 23, 73], [14, 1, 467, 157, 25, 83], [14, 1, 319, 128, 24, 74], [14, 1, 278, 123, 15, 55], [14, 1, 266, 123, 15, 55], [14, 1, 228, 115, 16, 55], [14, 1, 214, 114, 12, 42], [14, 1, 206, 114, 15, 40], [14, 1, 184, 98, 16, 48]]"
data/train/images/2008_002412.jpg,"[[5, 0.9999105, 19, 153, 476, 174], [14, 0.9170602, 136, 207, 16, 23]]","[[5, 1, 25, 157, 461, 176], [14, 1, 135, 207, 17, 19]]"
data/train/images/2008_002481.jpg,"[[8, 0.9827029, 206, 282, 110, 94], [19, 0.9859813, 273, 231, 44, 46], [8, 0.95823956, 447, 289, 53, 23], [10, 0.7137478, 434, 301, 65, 75]]","[[19, 1, 271, 234, 49, 44], [8, 1, 206, 290, 107, 87], [10, 1, 427, 316, 73, 61], [8, 1, 444, 291, 56, 30]]"
data/train/images/2008_002494.jpg,"[[14, 0.99094266, 63, 127, 226, 201], [11, 0.99274284, 244, 229, 113, 127], [14, 0.7397559, 248, 163, 106, 194]]","[[14, 1, 46, 128, 241, 192], [11, 1, 218, 227, 147, 127], [14, 1, 244, 159, 115, 216]]"
data/train/images/2008_002634.jpg,"[[14, 0.9997409, 11, 1, 325, 488]]","[[14, 1, 1, 1, 342, 499]]"
data/train/images/2008_002700.jpg,"[[14, 0.98515165, 134, 60, 224, 306]]","[[14, 1, 138, 73, 222, 292]]"
data/train/images/2008_002792.jpg,"[[14, 0.9991617, 141, 107, 240, 228]]","[[14, 1, 148, 113, 250, 220]]"
data/train/images/2008_002809.jpg,"[[14, 0.99604714, 23, 114, 390, 255], [14, 0.998077, 319, 103, 180, 269], [14, 0.9966801, 70, 120, 80, 98], [14, 0.99585426, 247, 119, 91, 162]]","[[14, 1, 75, 122, 76, 103], [14, 1, 241, 116, 97, 182], [14, 1, 33, 113, 388, 262], [14, 1, 320, 103, 180, 272]]"
data/train/images/2008_002823.jpg,"[[14, 0.98754346, 275, 63, 226, 312], [14, 0.9988793, 138, 101, 158, 271], [14, 0.9991555, -1, 158, 172, 216]]","[[14, 1, 7, 156, 159, 219], [14, 1, 136, 101, 170, 274], [14, 1, 270, 74, 230, 301]]"
data/train/images/2008_002864.jpg,"[[14, 0.99992335, 230, 69, 266, 305], [10, 0.99994504, 19, 201, 397, 176], [14, 0.9996838, 1, 51, 162, 323], [4, 0.99971193, 210, 157, 19, 65], [4, 0.9982095, 270, 152, 38, 102], [4, 0.99847424, 164, 171, 26, 76]]","[[4, 1, 164, 168, 28, 77], [4, 1, 211, 157, 19, 72], [4, 1, 269, 150, 41, 108], [14, 1, 238, 68, 256, 307], [14, 1, 1, 55, 163, 320], [10, 1, 13, 205, 386, 170]]"
data/train/images/2008_002890.jpg,"[[6, 0.99980384, -2, 2, 383, 515]]","[[6, 1, 1, 1, 373, 499]]"
data/train/images/2008_002984.jpg,"[[14, 0.998975, 269, 95, 159, 235]]","[[14, 1, 276, 103, 150, 220]]"
data/train/images/2008_002992.jpg,"[[14, 0.97386014, 140, 67, 96, 380], [11, 0.99079067, 72, 131, 108, 340]]","[[11, 1, 68, 123, 127, 347], [14, 1, 151, 55, 96, 406]]"
data/train/images/2008_003018.jpg,"[[12, 0.77898914, 42, 27, 264, 444], [14, 0.99909866, 11, 183, 139, 294]]","[[12, 1, 32, 22, 285, 437], [14, 1, 7, 182, 148, 301]]"
data/train/images/2008_003045.jpg,"[[7, 0.9997085, -5, 51, 426, 243]]","[[7, 1, 1, 56, 424, 234]]"
data/train/images/2008_003057.jpg,"[[6, 0.99993896, 77, 95, 415, 271]]","[[6, 1, 77, 91, 423, 284]]"
data/train/images/2008_003059.jpg,"[[0, 0.99129045, 140, 114, 136, 56]]","[[0, 1, 144, 115, 127, 60]]"
data/train/images/2008_003081.jpg,"[[3, 0.9960306, 83, 223, 149, 80], [14, 0.99959147, 218, 150, 75, 93]]","[[14, 1, 224, 152, 70, 97], [3, 1, 83, 222, 144, 76]]"
data/train/images/2008_003232.jpg,"[[2, 0.9998014, 196, 100, 277, 306]]","[[2, 1, 199, 94, 268, 314]]"
data/train/images/2008_003270.jpg,"[[1, 0.9994991, -24, 35, 546, 323]]","[[1, 1, 1, 37, 491, 324]]"
data/train/images/2008_003336.jpg,"[[14, 0.9983591, 0, 192, 135, 189], [14, 0.99940634, 114, 244, 139, 128]]","[[14, 1, 105, 248, 153, 127], [14, 1, 1, 200, 136, 175]]"
data/train/images/2008_003384.jpg,"[[14, 0.9989574, 55, 25, 261, 477]]","[[14, 1, 42, 37, 272, 463]]"
data/train/images/2008_003393.jpg,"[[14, 0.9895761, 105, 120, 233, 361], [17, 0.87383324, 62, 140, 307, 370], [14, 0.9821133, 259, 166, 116, 315]]","[[17, 1, 68, 155, 307, 336], [14, 1, 266, 169, 109, 321], [14, 1, 115, 110, 213, 390]]"
data/train/images/2008_003394.jpg,"[[13, 0.9998276, -19, 12, 527, 362]]","[[13, 1, 1, 1, 499, 374]]"
data/train/images/2008_003434.jpg,"[[19, 0.9997012, 209, 59, 246, 190], [15, 0.9934495, 22, 119, 76, 179], [15, 0.9014547, 52, 265, 56, 61]]","[[19, 1, 216, 68, 242, 163], [15, 1, 60, 264, 60, 58], [15, 1, 17, 126, 81, 170]]"
data/train/images/2008_003448.jpg,"[[14, 0.7622206, 67, 223, 149, 77], [8, 0.60644305, 84, 211, 147, 101], [8, 0.9877814, 72, 138, 199, 244], [8, 0.97838235, 0, 45, 36, 147]]","[[14, 1, 60, 224, 173, 80], [8, 1, 78, 101, 195, 264], [8, 1, 1, 39, 36, 179]]"
data/train/images/2008_003449.jpg,"[[3, 0.97539985, 74, 78, 298, 160], [3, 0.9895006, 119, 197, 207, 166], [3, 0.7062454, 0, 83, 12, 25], [3, 0.5376214, 291, 74, 43, 43], [3, 0.5093791, 241, 89, 64, 31], [3, 0.8058331, 337, 73, 61, 66], [3, 0.6088623, 73, 98, 52, 34], [3, 0.97627103, 61, 106, 54, 34], [3, 0.9542677, 345, 104, 47, 42], [3, 0.97402084, 474, 104, 27, 41], [3, 0.9983392, 389, 118, 35, 28], [3, 0.96819204, 427, 163, 75, 98]]","[[3, 1, 113, 206, 203, 169], [3, 1, 340, 95, 53, 51], [3, 1, 390, 121, 35, 28], [3, 1, 286, 90, 57, 38], [3, 1, 427, 167, 73, 90], [3, 1, 64, 107, 58, 28], [3, 1, 477, 111, 23, 37], [3, 1, 89, 97, 274, 147]]"
data/train/images/2008_003462.jpg,"[[2, 0.9992148, 20, 46, 140, 93], [2, 0.9976974, 339, 70, 149, 105]]","[[2, 1, 330, 70, 154, 92], [2, 1, 23, 47, 141, 96]]"
data/train/images/2008_003463.jpg,"[[4, 0.9968569, 246, 146, 125, 66], [14, 0.5444839, 129, 99, 213, 189], [4, 0.99957, 194, 147, 64, 105], [4, 0.6146719, 181, 113, 89, 191], [14, 0.5964416, 400, 122, 95, 213], [11, 0.556569, 411, 148, 88, 195]]","[[4, 1, 257, 152, 111, 54], [4, 1, 192, 158, 67, 95], [14, 1, 405, 151, 95, 181], [14, 1, 113, 84, 241, 248]]"
data/train/images/2008_003565.jpg,"[[14, 0.99441093, 39, 100, 142, 278], [14, 0.99929434, 277, 127, 148, 252], [14, 0.85009235, 19, 130, 61, 183], [14, 0.84530276, 178, 103, 110, 273]]","[[14, 1, 281, 128, 147, 247], [14, 1, 174, 109, 109, 266], [14, 1, 43, 101, 138, 274], [14, 1, 21, 131, 60, 190], [14, 1, 1, 213, 20, 114]]"
data/train/images/2008_003607.jpg,"[[17, 0.9994367, -8, 202, 492, 170], [11, 0.9955367, 55, 232, 142, 84], [11, 0.59534955, 148, 271, 121, 53], [11, 0.9956346, 310, 242, 152, 128]]","[[17, 1, 6, 186, 475, 189], [11, 1, 305, 242, 154, 133], [11, 1, 56, 232, 138, 76], [7, 1, 163, 272, 112, 53]]"
data/train/images/2008_003629.jpg,"[[14, 0.99602664, 159, 84, 31, 119], [8, 0.6196582, 250, 152, 25, 78], [8, 0.9707558, 252, 157, 58, 83]]","[[10, 1, 226, 164, 119, 62], [8, 1, 254, 154, 44, 82], [14, 1, 162, 86, 30, 122]]"
data/train/images/2008_003713.jpg,"[[1, 0.99998593, -12, 10, 503, 345]]","[[1, 1, 14, 1, 430, 370]]"
data/train/images/2008_003733.jpg,"[[14, 0.99531245, 42, 111, 300, 385], [17, 0.98871094, -1, 231, 379, 272], [14, 0.98269296, 195, 167, 169, 334]]","[[17, 1, 1, 277, 374, 223], [14, 1, 184, 178, 191, 322], [14, 1, 52, 110, 304, 390]]"
data/train/images/2008_003774.jpg,"[[8, 0.9617553, 34, 182, 110, 144], [10, 0.9987629, 26, 190, 193, 135], [8, 0.99837035, 108, 185, 110, 150], [8, 0.5784244, 39, 172, 52, 36]]","[[10, 1, 31, 195, 194, 138], [8, 1, 110, 187, 112, 146], [8, 1, 37, 169, 106, 162]]"
data/train/images/2008_003781.jpg,"[[14, 0.9545533, 45, 259, 23, 86], [14, 0.9535498, 51, 254, 29, 97], [14, 0.99692166, 63, 244, 38, 117], [14, 0.60275453, 107, 277, 16, 50], [14, 0.9994381, 119, 225, 40, 173], [14, 0.99970406, 196, 224, 67, 174], [14, 0.99961627, 142, 221, 72, 201]]","[[14, 1, 141, 214, 76, 231], [14, 1, 203, 217, 60, 183], [14, 1, 125, 221, 33, 178], [14, 1, 59, 241, 52, 121], [14, 1, 51, 266, 19, 76]]"
data/train/images/2008_003825.jpg,"[[14, 0.9988484, 18, 63, 167, 239], [14, 0.9956456, 272, 4, 133, 414], [14, 0.99439406, 373, -2, 121, 423], [19, 0.99169964, 23, 347, 235, 72], [14, 0.8521252, 359, 27, 57, 368], [14, 0.99645525, 175, 293, 62, 56], [14, 0.98822695, 80, 359, 62, 59]]","[[19, 1, 1, 345, 268, 72], [14, 1, 23, 60, 161, 254], [14, 1, 172, 297, 69, 54], [14, 1, 272, 12, 132, 404], [14, 1, 350, 24, 72, 390], [14, 1, 371, 1, 129, 415], [14, 1, 81, 360, 67, 57]]"
data/train/images/2008_003870.jpg,"[[3, 0.8560053, 182, 167, 103, 146], [3, 0.74456626, 216, 120, 22, 14], [3, 0.74150825, 224, 117, 19, 12], [3, 0.85519546, 211, 123, 28, 19], [3, 0.8608578, 244, 122, 22, 19], [3, 0.9606505, 269, 125, 22, 16], [3, 0.58332497, 209, 120, 35, 47], [3, 0.9934662, 142, 132, 71, 61], [3, 0.9930235, 207, 133, 53, 59], [3, 0.9978193, 278, 163, 50, 37]]","[[3, 1, 143, 117, 66, 87], [3, 1, 209, 114, 54, 80], [3, 1, 278, 162, 54, 41], [3, 1, 269, 128, 20, 15], [3, 1, 245, 122, 23, 23], [3, 1, 211, 123, 23, 18], [3, 1, 184, 182, 103, 141]]"
data/train/images/2008_003876.jpg,"[[0, 0.9996708, -2, 105, 511, 104]]","[[0, 1, 3, 112, 495, 101]]"
data/train/images/2008_003891.jpg,"[[14, 0.9982422, 149, 181, 61, 173], [14, 0.99563795, 199, 184, 68, 173], [14, 0.9988676, 231, 191, 68, 178]]","[[14, 1, 146, 178, 66, 182], [14, 1, 208, 182, 58, 182], [14, 1, 224, 196, 77, 175]]"
data/train/images/2008_003945.jpg,"[[14, 0.9778038, 82, 71, 148, 246], [14, 0.9996282, 238, 68, 171, 252]]","[[14, 1, 82, 71, 151, 251], [14, 1, 238, 73, 167, 249]]"
data/train/images/2008_003967.jpg,"[[14, 0.9278872, 255, 24, 208, 355], [14, 0.9982774, 61, 70, 166, 298], [14, 0.9757725, 102, 187, 122, 166], [8, 0.78425795, 71, 205, 152, 174], [8, 0.775608, 0, 216, 101, 161], [8, 0.9589668, 0, 234, 46, 145]]","[[14, 1, 265, 33, 200, 342], [14, 1, 106, 186, 119, 151], [14, 1, 66, 63, 165, 312], [8, 1, 420, 152, 80, 211], [8, 1, 64, 239, 172, 136], [8, 1, 1, 234, 57, 141]]"
data/train/images/2008_003985.jpg,"[[14, 0.9996432, 229, 21, 272, 347], [14, 0.99978757, 43, 55, 304, 320]]","[[14, 1, 31, 63, 319, 312], [14, 1, 229, 17, 271, 358]]"
data/train/images/2008_004024.jpg,"[[2, 0.99879324, 129, 48, 341, 252]]","[[2, 1, 130, 47, 346, 269]]"
data/train/images/2008_004058.jpg,"[[11, 0.9990983, 17, 210, 328, 257]]","[[11, 1, 1, 205, 371, 295]]"
data/train/images/2008_004077.jpg,"[[14, 0.9994875, 152, 48, 204, 264], [8, 0.9548525, 331, 59, 94, 131]]","[[14, 1, 140, 52, 220, 263], [8, 1, 338, 55, 87, 142]]"
data/train/images/2008_004119.jpg,"[[7, 0.99977773, 27, 36, 436, 273]]","[[7, 1, 50, 36, 449, 279]]"
data/train/images/2008_004120.jpg,"[[7, 0.90318114, 83, 32, 168, 212], [7, 0.6538596, 265, 114, 48, 56]]","[[7, 1, 266, 116, 46, 60], [7, 1, 86, 26, 166, 224]]"
data/train/images/2008_004123.jpg,"[[14, 0.99972296, 34, 26, 439, 267], [8, 0.54767376, 332, 150, 128, 64], [14, 0.7757711, -2, -4, 106, 235]]","[[14, 1, 59, 32, 441, 260], [8, 1, 327, 151, 123, 76]]"
data/train/images/2008_004174.jpg,"[[11, 0.99607563, 73, 70, 416, 304]]","[[11, 1, 68, 70, 432, 305]]"
data/train/images/2008_004205.jpg,"[[14, 0.9989998, 199, 76, 129, 303]]","[[14, 1, 197, 83, 138, 292]]"
data/train/images/2008_004257.jpg,"[[7, 0.9999151, 17, -29, 449, 566]]","[[7, 1, 3, 1, 485, 499]]"
data/train/images/2008_004330.jpg,"[[14, 0.9985271, 91, 92, 169, 283], [19, 0.9493835, 233, 52, 94, 88]]","[[14, 1, 90, 90, 163, 287], [19, 1, 230, 52, 99, 91]]"
data/train/images/2008_004354.jpg,"[[12, 0.99939805, 38, 123, 400, 251], [14, 0.9992114, 228, 29, 89, 245]]","[[12, 1, 14, 115, 415, 269], [14, 1, 223, 39, 89, 226], [12, 1, 1, 165, 61, 71]]"
data/train/images/2008_004362.jpg,"[[2, 0.9992123, 186, 53, 222, 204]]","[[2, 1, 165, 49, 245, 211]]"
data/train/images/2008_004425.jpg,"[[2, 0.9920533, 116, 97, 236, 201]]","[[2, 1, 132, 101, 215, 196]]"
data/train/images/2008_004431.jpg,"[[14, 0.959345, 302, 6, 196, 362], [14, 0.9993473, 20, 58, 181, 233], [14, 0.9975479, 162, 109, 200, 252], [14, 0.97734874, 337, 129, 62, 50], [14, 0.98807675, 179, 112, 75, 104], [14, 0.94189566, 0, 120, 51, 144], [4, 0.9921345, 216, 173, 20, 53]]","[[14, 1, 2, 54, 213, 238], [14, 1, 158, 95, 215, 280], [14, 1, 323, 1, 177, 374], [14, 1, 1, 121, 55, 139], [14, 1, 184, 115, 65, 113], [4, 1, 218, 170, 20, 62]]"
data/train/images/2008_004457.jpg,"[[14, 0.88989383, 285, 199, 107, 150], [8, 0.98824435, 302, 221, 106, 149], [10, 0.9759861, 160, 243, 137, 127], [14, 0.99793607, 8, 115, 46, 130], [14, 0.9992408, 49, 117, 51, 130], [14, 0.99955195, 189, 133, 49, 119], [14, 0.9995604, 234, 125, 45, 131], [14, 0.71434724, 487, 183, 12, 75], [8, 0.9921197, 304, 197, 50, 68], [14, 0.7162111, 344, 184, 68, 92], [14, 0.99430573, 374, 176, 68, 105], [8, 0.9965843, 424, 184, 66, 95], [14, 0.99555826, 122, 199, 70, 120], [8, 0.96662486, 105, 246, 84, 84], [14, 0.99746096, -4, 223, 78, 153], [8, 0.9962396, 3, 293, 80, 85]]","[[8, 1, 1, 277, 82, 98], [8, 1, 106, 221, 87, 112], [8, 1, 318, 237, 87, 130], [8, 1, 307, 193, 61, 80], [8, 1, 423, 191, 69, 87], [8, 1, 467, 216, 33, 64], [10, 1, 167, 246, 130, 119], [14, 1, 485, 202, 15, 40], [14, 1, 371, 174, 87, 110], [14, 1, 306, 183, 43, 45], [14, 1, 238, 132, 42, 116], [14, 1, 191, 138, 42, 109], [14, 1, 12, 116, 47, 117], [14, 1, 51, 120, 49, 114], [14, 1, 1, 227, 71, 148], [14, 1, 284, 185, 116, 177], [14, 1, 120, 197, 84, 132]]"
data/train/images/2008_004513.jpg,"[[14, 0.52623624, 39, 32, 243, 434], [14, 0.9957881, 82, 158, 281, 347], [14, 0.991155, 306, 62, 134, 419]]","[[14, 1, 80, 12, 292, 488], [14, 1, 81, 190, 273, 310], [14, 1, 296, 45, 135, 455], [14, 1, 35, 28, 137, 297]]"
data/train/images/2008_004515.jpg,"[[6, 0.96016073, 218, -4, 276, 128], [14, 0.9531529, 340, 59, 138, 212], [7, 0.9313011, 70, 152, 136, 85], [11, 0.85529965, 291, 112, 98, 162], [11, 0.919126, 338, 178, 67, 124]]","[[7, 1, 76, 159, 121, 80], [11, 1, 296, 113, 76, 161], [11, 1, 341, 188, 60, 112], [14, 1, 338, 55, 139, 217], [6, 1, 213, 1, 287, 116]]"
data/train/images/2008_004550.jpg,"[[19, 0.9852881, 58, 116, 77, 106]]","[[19, 1, 60, 111, 80, 118]]"
data/train/images/2008_004579.jpg,"[[8, 0.5018674, 0, -12, 281, 354], [7, 0.9982475, 191, 57, 252, 274], [7, 0.9994066, -8, 38, 292, 340]]","[[7, 1, 1, 30, 282, 345], [7, 1, 189, 53, 255, 291], [8, 1, 46, 1, 296, 175]]"
data/train/images/2008_004589.jpg,"[[2, 0.9797079, 183, 44, 68, 48], [2, 0.86870885, 277, 69, 30, 21], [2, 0.98233485, 186, 94, 58, 60]]","[[2, 1, 184, 45, 69, 45], [2, 1, 278, 73, 29, 19]]"
data/train/images/2008_004605.jpg,"[[0, 0.999365, 22, 56, 444, 168], [0, 0.8845327, 449, 112, 46, 73]]","[[0, 1, 32, 52, 431, 171], [6, 1, 10, 161, 20, 15], [0, 1, 450, 109, 50, 79]]"
data/train/images/2008_004616.jpg,"[[14, 0.5994561, 193, 103, 138, 136], [14, 0.9927442, 70, 111, 262, 217]]","[[14, 1, 65, 108, 265, 226]]"
data/train/images/2008_004632.jpg,"[[17, 0.9975154, 110, 195, 244, 158], [8, 0.98683834, 23, 278, 257, 231]]","[[17, 1, 115, 194, 246, 142], [8, 1, 1, 290, 282, 210]]"
data/train/images/2008_004653.jpg,"[[11, 0.9997249, 14, 40, 475, 267]]","[[11, 1, 21, 34, 458, 272]]"
data/train/images/2008_004704.jpg,"[[0, 0.9996686, -39, 8, 559, 311]]","[[0, 1, 3, 1, 497, 321]]"
data/train/images/2008_004739.jpg,"[[0, 0.9999201, 40, 97, 424, 155]]","[[0, 1, 23, 92, 442, 193]]"
data/train/images/2008_004754.jpg,"[[19, 0.9998238, 138, 11, 211, 180]]","[[19, 1, 127, 1, 227, 191]]"
data/train/images/2008_004854.jpg,"[[16, 0.94577175, 196, 5, 302, 194], [16, 0.9995975, -4, 58, 345, 267]]","[[16, 1, 199, 1, 295, 198], [16, 1, 1, 61, 338, 260]]"
data/train/images/2008_004873.jpg,"[[7, 0.9991373, 69, 23, 349, 302]]","[[7, 1, 78, 6, 337, 341]]"
data/train/images/2008_004942.jpg,"[[2, 0.9987407, 45, 81, 224, 178], [2, 0.99885285, 203, 144, 272, 173]]","[[2, 1, 208, 142, 266, 170], [2, 1, 35, 71, 223, 169]]"
data/train/images/2008_004968.jpg,"[[5, 0.52086157, 101, 258, 28, 19], [5, 0.51162404, 98, 262, 18, 21], [5, 0.83571017, 107, 261, 31, 22], [5, 0.6911509, 125, 261, 18, 21], [14, 0.9890494, 45, 259, 17, 54], [14, 0.96614707, 74, 266, 12, 36], [14, 0.86990833, 2, 252, 39, 119]]","[[5, 1, 99, 258, 32, 26], [5, 1, 128, 261, 17, 19], [14, 1, 2, 255, 41, 113], [14, 1, 48, 258, 15, 55], [14, 1, 74, 266, 14, 36]]"
data/train/images/2008_004969.jpg,"[[3, 0.9998827, 97, 16, 197, 444], [14, 0.7681892, 117, 403, 13, 15]]","[[3, 1, 109, 39, 179, 447]]"
data/train/images/2008_005085.jpg,"[[18, 0.99998426, 9, 36, 486, 283]]","[[18, 1, 1, 36, 499, 278]]"
data/train/images/2008_005158.jpg,"[[6, 0.96508145, 400, 243, 53, 15]]","[[6, 1, 389, 244, 68, 15]]"
data/train/images/2008_005178.jpg,"[[14, 0.9931637, 76, 92, 172, 276], [11, 0.9793385, 185, 216, 108, 116], [11, 0.8670717, 341, 110, 117, 219], [11, 0.89080733, 275, 176, 88, 145]]","[[11, 1, 346, 122, 118, 203], [11, 1, 276, 172, 93, 151], [11, 1, 188, 223, 107, 123], [14, 1, 61, 87, 231, 282]]"
data/train/images/2008_005183.jpg,"[[19, 0.9899316, 277, 173, 104, 119], [19, 0.58729696, 341, 165, 42, 36]]","[[19, 1, 270, 183, 114, 111]]"
data/train/images/2008_005186.jpg,"[[2, 0.9381648, 157, 112, 119, 204]]","[[2, 1, 152, 113, 127, 202]]"
data/train/images/2008_005191.jpg,"[[4, 0.7564539, 1, 31, 9, 32], [4, 0.94680995, 3, 32, 16, 30], [19, 0.99211675, 204, 185, 68, 55], [8, 0.9458556, 264, 178, 116, 197]]","[[19, 1, 203, 186, 72, 46], [8, 1, 263, 177, 124, 198]]"
data/train/images/2008_005262.jpg,"[[4, 0.57906, 119, 129, 131, 30], [4, 0.99565357, 256, 98, 119, 88]]","[[4, 1, 259, 101, 113, 96]]"
data/train/images/2008_005369.jpg,"[[12, 0.9997874, -2, -14, 299, 398], [12, 0.99813133, 246, 194, 171, 183]]","[[12, 1, 243, 196, 178, 179], [12, 1, 1, 1, 293, 374]]"
data/train/images/2008_005374.jpg,"[[13, 0.5373359, 138, 12, 228, 371], [13, 0.99997354, 31, 101, 442, 252], [14, 0.9997922, 181, 28, 155, 341]]","[[13, 1, 36, 91, 428, 252], [14, 1, 176, 31, 170, 339]]"
data/train/images/2008_005417.jpg,"[[15, 0.9873217, 319, 201, 177, 179], [8, 0.92799205, 47, 268, 102, 109], [15, 0.72195464, 232, 247, 21, 10], [15, 0.6879239, 90, 238, 20, 38], [15, 0.99509484, 195, 243, 28, 25], [15, 0.7300833, 0, 239, 26, 117], [8, 0.99279636, 232, 285, 77, 86], [8, 0.9764763, 464, 271, 36, 108], [8, 0.99582815, 135, 299, 83, 80]]","[[8, 1, 50, 266, 92, 109], [8, 1, 133, 300, 87, 75], [8, 1, 227, 283, 86, 92], [15, 1, 295, 207, 188, 168], [15, 1, 198, 245, 23, 28], [15, 1, 156, 246, 13, 13], [15, 1, 230, 248, 25, 10]]"
data/train/images/2008_005505.jpg,"[[16, 0.9991555, 184, 92, 69, 85]]","[[16, 1, 182, 90, 74, 88]]"
data/train/images/2008_005507.jpg,"[[2, 0.99933356, 82, 84, 302, 310]]","[[2, 1, 76, 93, 316, 300]]"
data/train/images/2008_005695.jpg,"[[3, 0.9982909, 93, 50, 318, 212]]","[[3, 1, 99, 46, 299, 220]]"
data/train/images/2008_005707.jpg,"[[6, 0.96005774, 59, 154, 445, 218], [6, 0.9916324, 146, 120, 139, 46], [14, 0.9994792, 322, 97, 182, 198], [14, 0.9982951, 205, 171, 152, 199]]","[[6, 1, 1, 158, 490, 217], [14, 1, 324, 108, 176, 167], [14, 1, 221, 174, 129, 201], [6, 1, 140, 122, 151, 47], [6, 1, 393, 51, 32, 18]]"
data/train/images/2008_005739.jpg,"[[19, 0.9586493, 150, 1, 103, 43], [8, 0.9848335, 27, 35, 45, 88]]","[[8, 1, 27, 37, 48, 85]]"
data/train/images/2008_005812.jpg,"[[14, 0.9996433, 26, 18, 432, 354], [4, 0.9994679, 66, 113, 51, 155]]","[[4, 1, 65, 105, 58, 163], [14, 1, 31, 5, 432, 370]]"
data/train/images/2008_005850.jpg,"[[17, 0.9986652, 137, 53, 360, 254], [14, 0.9998065, 131, 31, 183, 243], [11, 0.9985234, 168, 239, 147, 76]]","[[14, 1, 114, 36, 195, 230], [11, 1, 170, 240, 199, 94], [17, 1, 133, 48, 367, 274]]"
data/train/images/2008_005889.jpg,"[[0, 0.9556734, 12, 81, 457, 158], [6, 0.9086252, 136, 208, 30, 21], [6, 0.94727415, 429, 273, 72, 46]]","[[0, 1, 1, 84, 462, 168], [6, 1, 435, 277, 65, 40]]"
data/train/images/2008_005898.jpg,"[[11, 0.999711, 139, 3, 275, 338]]","[[11, 1, 141, 1, 271, 335]]"
